date,open,close,high,low,volume,change,pct_change
2021-03-05,5191.9700,5262.8000,5307.8200,5174.2500,202627955,-17.9100,-0.0034
2021-03-08,5299.7900,5080.0200,5326.2600,5079.8000,230231634,-182.7800,-0.0347
2021-03-09,5066.1500,4971.0000,5094.3100,4917.9100,230711004,-109.0200,-0.0215
2021-03-10,5047.0600,5003.6100,5055.2800,4981.6200,169928489,32.6100,0.0066
2021-03-11,5024.5600,5128.2200,5138.4100,5020.5800,189600765,124.6100,0.0249
2021-03-12,5153.6700,5146.3800,5153.6700,5086.8200,201020590,18.1600,0.0035
2021-03-15,5116.1200,5035.5400,5120.8800,4992.4000,204153083,-110.8400,-0.0215
2021-03-16,5054.4100,5079.3600,5084.3100,5009.9500,161390054,43.8200,0.0087
2021-03-17,5062.7700,5100.8600,5123.5500,5020.1300,149162376,21.5000,0.0042
2021-03-18,5114.5900,5141.7700,5160.4600,5111.1300,142901519,40.9100,0.0080
2021-03-19,5068.5300,5007.0900,5089.9200,4980.7600,164174848,-134.6800,-0.0262
2021-03-22,5008.4000,5057.1500,5071.3400,4996.5400,167402632,50.0600,0.0100
2021-03-23,5057.0600,5009.2500,5064.0200,4966.5300,158013967,-47.9000,-0.0095
2021-03-24,4985.4000,4928.6900,5024.3300,4919.8900,159385981,-80.5600,-0.0161
2021-03-25,4904.0700,4926.3500,4950.7600,4883.6600,132945188,-2.3400,-0.0005
2021-03-26,4953.9500,5037.9900,5050.8300,4953.9500,145926697,111.6400,0.0227
2021-03-29,5052.2600,5046.8800,5086.6500,5010.3900,143388216,8.8900,0.0018
2021-03-30,5043.1000,5094.7300,5106.0400,5032.8000,138618560,47.8500,0.0095
2021-03-31,5085.9500,5048.3600,5085.9500,5015.6100,141335744,-46.3700,-0.0091
2021-04-01,5059.9400,5110.7800,5115.4300,5056.8700,120324890,62.4200,0.0124
2021-04-02,5129.8500,5161.5600,5169.8300,5116.3500,127002255,50.7800,0.0099
2021-04-06,5178.6400,5140.3400,5181.1500,5125.3300,109834209,-21.2200,-0.0041
2021-04-07,5141.6600,5103.7400,5141.6600,5065.1900,145763748,-36.6000,-0.0071
2021-04-08,5078.2600,5112.2100,5129.1300,5062.0700,141771046,8.4700,0.0017
2021-04-09,5100.0400,5035.3400,5100.0400,5022.0900,128416509,-76.8700,-0.0150
2021-04-12,5026.9800,4947.7500,5045.6000,4933.0100,152644314,-87.5900,-0.0174
2021-04-13,4949.8100,4939.6400,4994.5400,4924.2000,132919357,-8.1100,-0.0016
2021-04-14,4945.6900,4980.6300,4987.1200,4940.2700,120860838,40.9900,0.0083
2021-04-15,4969.9100,4948.9700,4969.9100,4900.3000,108829384,-31.6600,-0.0064
2021-04-16,4966.9000,4966.1800,4979.1700,4917.9600,111239923,17.2100,0.0035
2021-04-19,4966.4100,5087.0200,5088.2100,4940.7500,154769825,120.8400,0.0243
2021-04-20,5065.7800,5083.3700,5119.8600,5058.9200,136541701,-3.6500,-0.0007
2021-04-21,5055.2400,5098.7400,5110.5600,5047.9900,124637276,15.3700,0.0030
2021-04-22,5114.2800,5089.2400,5119.2200,5067.1400,121167644,-9.5000,-0.0019
2021-04-23,5088.8300,5135.4500,5149.9800,5086.4900,122056991,46.2100,0.0091
2021-04-26,5156.5900,5077.2400,5181.1100,5072.9600,151381967,-58.2100,-0.0113
2021-04-27,5076.6400,5090.5200,5095.9800,5042.6100,123961838,13.2800,0.0026
2021-04-28,5073.9700,5119.2400,5119.4500,5059.2600,120620319,28.7200,0.0056
2021-04-29,5128.2800,5164.1700,5170.5900,5113.6500,140092480,44.9300,0.0088
2021-04-30,5156.3600,5123.4900,5163.2500,5094.9300,160121620,-40.6800,-0.0079
2021-05-06,5098.8000,5061.1200,5132.9000,5037.4100,158822630,-62.3700,-0.0122
2021-05-07,5073.4600,4996.0500,5093.7500,4996.0400,172258322,-65.0700,-0.0129
2021-05-10,5001.4400,4992.4200,5019.3900,4953.7000,170820585,-3.6300,-0.0007
2021-05-11,4956.0800,5023.0600,5033.4900,4925.9200,151526497,30.6400,0.0061
2021-05-12,5003.8200,5044.5500,5051.1700,4995.4000,126619087,21.4900,0.0043
2021-05-13,4992.3500,4992.9700,5022.0800,4975.4500,132279406,-51.5800,-0.0102
2021-05-14,5007.6300,5110.5900,5112.9800,4981.2900,159426181,117.6200,0.0236
2021-05-17,5115.3100,5184.9900,5206.6900,5115.3100,153889633,74.4000,0.0146
2021-05-18,5190.9300,5187.6000,5201.6700,5156.7900,118404260,2.6100,0.0005
2021-05-19,5173.1700,5172.2700,5193.5600,5151.6400,118729984,-15.3300,-0.0030
2021-05-20,5167.0500,5186.4100,5201.5900,5152.0400,138454776,14.1400,0.0027
2021-05-21,5199.1300,5134.1500,5216.1600,5123.1200,124768484,-52.2600,-0.0101
2021-05-24,5138.8100,5155.5900,5155.5900,5092.3900,126742336,21.4400,0.0042
2021-05-25,5165.0400,5318.4800,5324.3600,5161.5200,182996838,162.8900,0.0316
2021-05-26,5326.1200,5320.5900,5344.2800,5308.7400,169607096,2.1100,0.0004
2021-05-27,5311.3700,5338.2300,5378.4800,5286.0500,148462856,17.6400,0.0033
2021-05-28,5338.7300,5321.0900,5360.2800,5288.6500,164605806,-17.1400,-0.0032
2021-05-31,5318.0800,5331.5700,5331.6300,5281.6900,144603269,10.4800,0.0020
2021-06-01,5320.4700,5341.6800,5343.7500,5269.2600,143831475,10.1100,0.0019
2021-06-02,5348.3400,5289.9700,5352.6400,5266.7900,137754319,-51.7100,-0.0097
2021-06-03,5285.7100,5255.2900,5314.3700,5255.0700,141968878,-34.6800,-0.0066
2021-06-04,5228.2800,5282.2800,5334.4900,5221.2300,144732088,26.9900,0.0051
2021-06-07,5284.8900,5277.6300,5286.8400,5242.9500,127704970,-4.6500,-0.0009
2021-06-08,5276.9700,5232.1200,5319.0400,5201.1400,130559532,-45.5100,-0.0086
2021-06-09,5224.9500,5236.4500,5253.3600,5215.3500,121820321,4.3300,0.0008
2021-06-10,5236.4700,5271.4700,5299.5300,5229.5200,138991967,35.0200,0.0067
2021-06-11,5275.7500,5224.7000,5276.1000,5213.6000,180807173,-46.7700,-0.0089
2021-06-15,5218.5600,5166.5600,5225.5000,5137.4100,142880059,-58.1400,-0.0111
2021-06-16,5163.2500,5080.4900,5164.5200,5076.0200,125147986,-86.0700,-0.0167
2021-06-17,5074.3800,5101.8900,5123.3700,5073.8200,120452518,21.4000,0.0042
2021-06-18,5104.9300,5102.4700,5128.0300,5064.9200,148585805,0.5800,0.0001
2021-06-21,5088.0900,5090.3900,5123.7800,5058.5700,132184517,-12.0800,-0.0024
2021-06-22,5106.0700,5122.1600,5125.8200,5086.2800,130416753,31.7700,0.0062
2021-06-23,5127.1900,5147.3900,5171.0300,5109.7600,136356058,25.2300,0.0049
2021-06-24,5156.5600,5155.9700,5160.4300,5120.5800,126685624,8.5800,0.0017
2021-06-25,5159.8000,5239.9700,5251.6100,5157.4800,154931062,84.0000,0.0163
2021-06-28,5253.6100,5251.7600,5260.6400,5226.2200,133193784,11.7900,0.0023
2021-06-29,5248.5200,5190.5400,5248.5200,5182.6800,125162998,-61.2200,-0.0117
2021-06-30,5189.3800,5224.0400,5231.4300,5186.6300,103752671,33.5000,0.0065
2021-07-01,5241.2000,5229.6600,5252.2600,5190.8800,127240620,5.6200,0.0011
2021-07-02,5186.6600,5081.1200,5186.6600,5074.3600,130426424,-148.5400,-0.0284
2021-07-05,5073.7800,5085.7900,5098.2300,5048.0000,131211589,4.6700,0.0009
2021-07-06,5089.7800,5083.1000,5092.2100,5028.5100,140655219,-2.6900,-0.0005
2021-07-07,5052.4200,5140.4900,5152.7700,5045.4100,148549061,57.3900,0.0113
2021-07-08,5149.3100,5088.2600,5151.2200,5078.9300,173901007,-52.2300,-0.0102
2021-07-09,5063.1500,5069.4400,5081.4100,5006.4100,160653225,-18.8200,-0.0037
2021-07-12,5108.3800,5132.7100,5159.4100,5070.3200,206212040,63.2700,0.0125
2021-07-13,5128.6100,5142.1000,5154.0500,5114.9400,166482209,9.3900,0.0018
2021-07-14,5130.7500,5083.0800,5130.7500,5075.1300,188352719,-59.0200,-0.0115
2021-07-15,5073.2600,5151.4600,5153.8100,5067.6800,181077102,68.3800,0.0135
2021-07-16,5140.9000,5094.7700,5140.9000,5090.6300,169955983,-56.6900,-0.0110
2021-07-19,5083.7300,5113.4900,5120.8200,5047.6200,153199588,18.7200,0.0037
2021-07-20,5080.2200,5108.9900,5114.0000,5067.8600,129300045,-4.5000,-0.0009
2021-07-21,5122.7800,5144.0400,5160.5400,5122.3000,167976468,35.0500,0.0069
2021-07-22,5150.3900,5151.7500,5171.2100,5137.8800,185556864,7.7100,0.0015
2021-07-23,5145.4300,5089.2300,5145.4300,5080.0000,216536847,-62.5200,-0.0121
2021-07-26,5067.3100,4925.3000,5067.3100,4859.6000,228111711,-163.9300,-0.0322
2021-07-27,4924.2800,4751.3100,4940.8600,4749.0300,236631224,-173.9900,-0.0353
2021-07-28,4714.2900,4760.4800,4785.6600,4663.9000,192634394,9.1700,0.0019
2021-07-29,4845.7600,4850.2700,4857.9700,4800.0100,173322053,89.7900,0.0189
2021-07-30,4825.7000,4811.1700,4825.7000,4761.0400,182349775,-39.1000,-0.0081
2021-08-02,4794.8200,4933.7400,4938.8200,4761.4600,227194918,122.5700,0.0255
2021-08-03,4909.2300,4934.4600,4957.0300,4890.8500,203533361,0.7200,0.0001
2021-08-04,4927.7400,4978.8500,4979.2900,4919.6600,175466460,44.3900,0.0090
2021-08-05,4946.1700,4948.6700,4997.1400,4921.9400,167381829,-30.1800,-0.0061
2021-08-06,4943.0400,4921.5600,4944.3500,4891.8000,154179689,-27.1100,-0.0055
2021-08-09,4890.2600,4985.5600,5002.8900,4884.0400,182436872,64.0000,0.0130
2021-08-10,4977.8200,5043.1500,5043.7600,4941.2400,167051901,57.5900,0.0116
2021-08-11,5037.0800,5015.3400,5059.7900,5009.9800,182266074,-27.8100,-0.0055
2021-08-12,4998.0700,4973.3500,5016.2600,4962.9900,168223734,-41.9900,-0.0084
2021-08-13,4958.7600,4945.9800,4993.7400,4921.2800,158314322,-27.3700,-0.0055
2021-08-16,4935.9200,4941.0700,4973.3800,4931.3700,161953372,-4.9100,-0.0010
2021-08-17,4935.0000,4837.4000,4967.5600,4823.3900,187573473,-103.6700,-0.0210
2021-08-18,4838.4700,4894.2400,4909.5400,4818.9000,197474378,56.8400,0.0118
2021-08-19,4886.5600,4862.1400,4893.4700,4839.5700,201711718,-32.1000,-0.0066
2021-08-20,4817.4900,4769.2700,4835.1500,4720.8300,177635809,-92.8700,-0.0191
2021-08-23,4777.7300,4835.8800,4843.8200,4764.0100,167579092,66.6100,0.0140
2021-08-24,4844.5900,4888.3900,4906.2000,4842.7500,197883164,52.5100,0.0109
2021-08-25,4890.5200,4898.1600,4899.7700,4865.7600,189448015,9.7700,0.0020
2021-08-26,4892.2000,4801.6100,4892.2000,4798.7000,197617388,-96.5500,-0.0197
2021-08-27,4794.9700,4827.0400,4863.4700,4793.5900,183310211,25.4300,0.0053
2021-08-30,4847.0300,4813.2700,4849.1600,4787.2000,219635758,-13.7700,-0.0029
2021-08-31,4803.0900,4805.6100,4821.7600,4740.7500,235118659,-7.6600,-0.0016
2021-09-01,4804.6900,4869.4600,4906.4000,4763.3000,326721080,63.8500,0.0133
2021-09-02,4865.8200,4869.4100,4892.7000,4845.6200,267858012,-0.0500,-0.0000
2021-09-03,4875.0700,4843.0600,4886.5500,4828.7000,268091896,-26.3500,-0.0054
2021-09-06,4841.0600,4933.7300,4944.4500,4837.7900,240507246,90.6700,0.0187
2021-09-07,4932.9800,4992.8300,5005.9600,4915.6100,244178519,59.1000,0.0120
2021-09-08,4986.8000,4972.1300,5013.9800,4955.8900,264615314,-20.7000,-0.0041
2021-09-09,4952.4900,4970.0100,4970.1500,4929.9500,256530217,-2.1200,-0.0004
2021-09-10,4967.9800,5013.5200,5042.8000,4962.3700,288304353,43.5100,0.0088
2021-09-13,5006.7700,4991.6600,5029.7200,4964.9600,249915297,-21.8600,-0.0044
2021-09-14,4989.8300,4917.1600,5000.9800,4907.3200,245590403,-74.5000,-0.0149
2021-09-15,4903.8500,4867.3200,4903.8500,4843.1200,187984730,-49.8400,-0.0101
2021-09-16,4866.7900,4807.7000,4879.5300,4806.1400,216752100,-59.6200,-0.0122
2021-09-17,4797.1100,4855.9400,4857.9600,4786.0900,201958126,48.2400,0.0100
2021-09-22,4770.7300,4821.7700,4830.8500,4765.2300,191220375,-34.1700,-0.0070
2021-09-23,4848.2200,4853.2000,4877.3400,4837.5600,228151063,31.4300,0.0065
2021-09-24,4845.6400,4849.4300,4897.0600,4838.5400,207693289,-3.7700,-0.0008
2021-09-27,4870.8500,4877.3700,4922.5600,4852.2000,215967030,27.9400,0.0058
2021-09-28,4869.0800,4883.8300,4901.3100,4846.6300,176890880,6.4600,0.0013
2021-09-29,4846.0200,4833.9300,4868.0700,4799.8800,188171366,-49.9000,-0.0102
2021-09-30,4843.9500,4866.3800,4876.0700,4843.9500,146113897,32.4500,0.0067
2021-10-08,4915.7300,4929.9400,4937.0900,4891.6200,168968077,63.5600,0.0131
2021-10-11,4941.2900,4936.1900,4983.7300,4930.7100,163511624,6.2500,0.0013
2021-10-12,4920.6600,4883.8400,4925.4900,4840.7700,168079337,-52.3500,-0.0106
2021-10-13,4880.1400,4940.1100,4953.3700,4869.8300,131142812,56.2700,0.0115
2021-10-14,4934.2600,4913.6100,4953.9200,4903.2500,119557012,-26.5000,-0.0054
2021-10-15,4896.5600,4932.1100,4939.8200,4881.0100,142822001,18.5000,0.0038
2021-10-18,4922.5100,4874.7800,4922.5100,4844.9400,141245199,-57.3300,-0.0116
2021-10-19,4869.3900,4922.7200,4928.1400,4868.8100,135266493,47.9400,0.0098
2021-10-20,4926.7700,4910.1800,4944.0200,4898.3700,141533184,-12.5400,-0.0025
2021-10-21,4914.7400,4928.0200,4946.1800,4893.8500,148898153,17.8400,0.0036
2021-10-22,4934.8700,4959.7300,4989.8900,4934.8700,143926228,31.7100,0.0064
2021-10-25,4940.9000,4979.5200,4981.6500,4930.1100,141861491,19.7900,0.0040
2021-10-26,4983.2400,4963.1000,5002.5700,4953.4800,140888942,-16.4200,-0.0033
2021-10-27,4949.2300,4898.1600,4949.2300,4884.9400,147111593,-64.9400,-0.0131
2021-10-28,4882.5900,4864.1400,4898.6600,4846.2800,156649472,-34.0200,-0.0069
2021-10-29,4861.2700,4908.7700,4908.7700,4855.7600,159887352,44.6300,0.0092
2021-11-01,4878.1300,4890.6900,4908.2100,4858.2500,171583974,-18.0800,-0.0037
2021-11-02,4886.1800,4839.8500,4911.2300,4797.9000,185437688,-50.8400,-0.0104
2021-11-03,4835.8100,4821.1100,4858.7100,4804.3700,142763820,-18.7400,-0.0039
2021-11-04,4841.0900,4868.7400,4873.9400,4834.7400,132592970,47.6300,0.0099
2021-11-05,4858.9000,4842.3500,4889.6800,4841.7400,147789358,-26.3900,-0.0054
2021-11-08,4841.1500,4848.1800,4866.0800,4827.6900,137398264,5.8300,0.0012
2021-11-09,4858.2500,4846.7400,4870.7900,4818.5400,118375526,-1.4400,-0.0003
2021-11-10,4832.8000,4821.1900,4832.8000,4754.0000,135118180,-25.5500,-0.0053
2021-11-11,4814.7700,4898.6500,4898.6500,4809.1100,160484864,77.4600,0.0161
2021-11-12,4902.9300,4888.3700,4909.0800,4875.3500,132662968,-10.2800,-0.0021
2021-11-15,4894.4100,4882.3800,4906.3300,4863.4000,121823150,-5.9900,-0.0012
2021-11-16,4880.9000,4883.3200,4915.3700,4876.5000,127254405,0.9400,0.0002
2021-11-17,4883.2500,4885.7500,4891.5200,4864.5200,108459223,2.4300,0.0005
2021-11-18,4871.4200,4837.6200,4871.4200,4830.4100,114480566,-48.1300,-0.0099
2021-11-19,4832.0600,4890.0600,4892.8100,4829.5700,127198313,52.4400,0.0108
2021-11-22,4895.3900,4912.4000,4919.0000,4893.2700,138092836,22.3400,0.0046
2021-11-23,4905.7600,4913.3500,4927.5200,4896.8800,154304412,0.9500,0.0002
2021-11-24,4914.0300,4916.6600,4935.4900,4899.6100,137150674,3.3100,0.0007
2021-11-25,4917.6100,4896.4400,4921.3300,4891.7300,115984031,-20.2200,-0.0041
2021-11-26,4886.9500,4860.1300,4886.9500,4850.8100,120368975,-36.3100,-0.0074
2021-11-29,4820.0100,4851.4200,4858.5300,4818.7100,133626862,-8.7100,-0.0018
2021-11-30,4857.1800,4832.0300,4871.2500,4810.2200,129630597,-19.3900,-0.0040
2021-12-01,4831.8900,4843.8500,4844.5200,4823.9300,123086789,11.8200,0.0024
2021-12-02,4839.9100,4856.1600,4866.8500,4830.3200,148088522,12.3100,0.0025
2021-12-03,4856.9800,4901.0200,4901.0200,4853.3500,144059625,44.8600,0.0092
2021-12-06,4909.4300,4892.6200,4943.9000,4888.6900,173615683,-8.4000,-0.0017
2021-12-07,4930.8300,4922.1000,4934.1000,4895.2200,179053460,29.4800,0.0060
2021-12-08,4934.4100,4995.9300,4995.9300,4915.7900,157490560,73.8300,0.0150
2021-12-09,5000.6900,5078.6900,5114.5000,4999.4100,220568776,82.7600,0.0166
2021-12-10,5046.2700,5055.1200,5060.0600,5035.8100,193695155,-23.5700,-0.0046
2021-12-13,5090.0200,5083.8000,5143.8400,5079.7300,211801595,28.6800,0.0057
2021-12-14,5066.3500,5049.7000,5075.2100,5038.8600,159107791,-34.1000,-0.0067
2021-12-15,5036.2800,5005.9000,5060.3700,5003.7800,150529751,-43.8000,-0.0087
2021-12-16,5006.6100,5034.7300,5034.7300,4987.2200,144053868,28.8300,0.0058
2021-12-17,5021.3400,4954.7600,5022.1100,4954.7600,149005399,-79.9700,-0.0159
2021-12-20,4934.9700,4880.4200,4971.6700,4872.6800,169675689,-74.3400,-0.0150
2021-12-21,4876.5100,4913.4900,4917.8000,4872.9500,143339899,33.0700,0.0068
2021-12-22,4924.5800,4914.4500,4936.6700,4903.1700,133256740,0.9600,0.0002
2021-12-23,4924.2900,4948.7400,4948.7400,4906.7500,139555407,34.2900,0.0070
2021-12-24,4953.0600,4921.3400,4964.9100,4905.9800,142673324,-27.4000,-0.0055
2021-12-27,4918.1500,4919.3200,4939.6900,4894.1600,124100951,-2.0200,-0.0004
2021-12-28,4923.6900,4955.9600,4959.1400,4913.6000,130457756,36.6400,0.0074
2021-12-29,4958.6500,4883.4800,4958.6500,4883.4800,113587003,-72.4800,-0.0146
2021-12-30,4882.1600,4921.5100,4940.1800,4878.6500,121617178,38.0300,0.0078
2021-12-31,4937.4600,4940.3700,4950.3600,4923.1400,121313738,18.8600,0.0038
2022-01-04,4957.9800,4917.7700,4961.4500,4874.5300,151534776,-22.6000,-0.0046
2022-01-05,4907.9300,4868.1200,4916.2800,4851.9800,178816100,-49.6500,-0.0101
2022-01-06,4842.1600,4818.2300,4857.5600,4786.4300,157665825,-49.8900,-0.0102
2022-01-07,4824.3200,4822.3700,4856.6500,4818.1900,187139412,4.1400,0.0009
2022-01-10,4812.2300,4844.0500,4844.3900,4780.8200,156211697,21.6800,0.0045
2022-01-11,4840.0100,4797.7700,4850.8800,4791.8900,146928005,-46.2800,-0.0096
2022-01-12,4818.8900,4845.5800,4852.7300,4810.9200,143200205,47.8100,0.0100
2022-01-13,4853.0300,4765.9200,4853.0600,4765.2400,142519652,-79.6600,-0.0164
2022-01-14,4743.9100,4726.7300,4764.0500,4723.9400,146863127,-39.1900,-0.0082
2022-01-17,4728.7600,4767.2800,4775.2400,4726.7100,115295690,40.5500,0.0086
2022-01-18,4766.7800,4813.3500,4826.3000,4747.9200,150870802,46.0700,0.0097
2022-01-19,4815.8100,4780.3800,4828.7500,4755.9300,133927360,-32.9700,-0.0068
2022-01-20,4778.2600,4823.5100,4845.0000,4777.5700,164971315,43.1300,0.0090
2022-01-21,4808.7700,4779.3100,4818.3100,4762.5600,138952586,-44.2000,-0.0092
2022-01-24,4753.9400,4786.7400,4801.1000,4746.4500,114463880,7.4300,0.0016
2022-01-25,4761.9500,4678.4500,4781.3900,4678.2500,133667587,-108.2900,-0.0226
2022-01-26,4697.1000,4712.3100,4718.9900,4648.1300,107070843,33.8600,0.0072
2022-01-27,4708.1000,4619.8800,4708.4400,4616.0300,121263803,-92.4300,-0.0196
2022-01-28,4641.8100,4563.7700,4660.5200,4559.8300,126480113,-56.1100,-0.0121
2022-02-07,4638.5800,4634.0900,4672.6500,4615.0100,144849720,70.3200,0.0154
2022-02-08,4626.4400,4608.7700,4626.4400,4522.4700,155830707,-25.3200,-0.0055
2022-02-09,4608.1500,4652.0600,4659.4600,4595.2800,148335547,43.2900,0.0094
2022-02-10,4657.2100,4639.8600,4657.2100,4608.0900,151576666,-12.2000,-0.0026
2022-02-11,4617.8700,4601.4000,4662.6000,4595.8800,155974584,-38.4600,-0.0083
2022-02-14,4579.4200,4551.6900,4593.6300,4530.0600,143673894,-49.7100,-0.0108
2022-02-15,4553.8100,4600.1000,4601.4500,4550.5400,115025600,48.4100,0.0106
2022-02-16,4619.8500,4617.9900,4643.1000,4607.2200,107258954,17.8900,0.0039
2022-02-17,4616.9000,4629.1600,4650.1600,4606.9500,110014643,11.1700,0.0024
2022-02-18,4604.5700,4651.2400,4651.3400,4598.1000,104550228,22.0800,0.0048
2022-02-21,4646.0500,4634.3100,4646.6700,4613.3000,112516513,-16.9300,-0.0036
2022-02-22,4601.9200,4574.1500,4602.0700,4550.8000,123317238,-60.1600,-0.0130
2022-02-23,4582.0100,4623.0500,4625.3000,4579.2900,122952916,48.9000,0.0107
2022-02-24,4592.0700,4529.3200,4610.8800,4488.4800,184403059,-93.7300,-0.0203
2022-02-25,4564.6300,4573.4200,4611.8600,4561.9000,149722583,44.1000,0.0097
2022-02-28,4563.7400,4581.6500,4581.6500,4530.6800,135406979,8.2300,0.0018
2022-03-01,4597.8600,4619.6900,4623.4300,4583.9200,123139220,38.0400,0.0083
2022-03-02,4594.0200,4578.6000,4594.0200,4558.4400,113298324,-41.0900,-0.0089
2022-03-03,4595.0200,4551.6300,4599.4000,4544.4300,138285878,-26.9700,-0.0059
2022-03-04,4513.3600,4496.4300,4539.3900,4481.4900,127266806,-55.2000,-0.0121
2022-03-07,4462.5200,4352.7800,4462.5200,4338.3000,162197706,-143.6500,-0.0319
2022-03-08,4361.6400,4265.3900,4383.6500,4252.5400,167863278,-87.3900,-0.0201
2022-03-09,4280.9800,4226.3500,4304.4800,4068.1900,194232901,-39.0400,-0.0092
2022-03-10,4326.2000,4292.8400,4335.6700,4288.5100,145266383,66.4900,0.0157
2022-03-11,4231.2000,4306.5200,4316.0400,4176.4500,152399921,13.6800,0.0032
2022-03-14,4248.1500,4174.7600,4280.3600,4174.7600,130187236,-131.7600,-0.0306
2022-03-15,4125.4900,3983.8100,4163.4200,3983.8100,202524700,-190.9500,-0.0457
2022-03-16,4053.1000,4156.0800,4168.5900,3942.8600,196021983,172.2700,0.0432
2022-03-17,4237.6700,4237.7000,4302.7400,4217.8000,179407345,81.6200,0.0196
2022-03-18,4218.4700,4265.9000,4283.3700,4194.9400,149458304,28.2000,0.0067
2022-03-21,4280.1400,4258.7500,4287.8200,4223.0200,127036360,-7.1500,-0.0017
2022-03-22,4252.5700,4255.3000,4283.3300,4236.6900,126382469,-3.4500,-0.0008
2022-03-23,4269.6100,4276.5200,4287.5800,4241.9600,117089078,21.2200,0.0050
2022-03-24,4249.5300,4251.3100,4273.9600,4216.8500,108918272,-25.2100,-0.0059
2022-03-25,4249.0700,4174.5700,4254.8400,4173.9300,108808046,-76.7400,-0.0181
2022-03-28,4128.8400,4148.4700,4174.1200,4091.3000,118449021,-26.1000,-0.0063
2022-03-29,4155.4200,4134.1400,4177.2100,4124.7200,100266972,-14.3300,-0.0035
2022-03-30,4162.1700,4254.1000,4254.1000,4160.7400,138346025,119.9600,0.0290
2022-03-31,4234.7200,4222.6000,4247.3600,4214.5400,134029184,-31.5000,-0.0074
2022-04-01,4198.8200,4276.1600,4290.6700,4190.0800,133803054,53.5600,0.0127
2022-04-06,4258.8300,4263.8400,4277.5200,4236.7300,159062195,-12.3200,-0.0029
2022-04-07,4240.0200,4209.1000,4278.1100,4205.7400,134880353,-54.7400,-0.0128
2022-04-08,4213.2100,4230.7700,4237.8100,4175.5300,142843794,21.6700,0.0051
2022-04-11,4203.7900,4100.0700,4203.7900,4089.0900,148197071,-130.7000,-0.0309
2022-04-12,4102.9700,4179.9700,4179.9700,4075.8000,144285683,79.9000,0.0195
2022-04-13,4154.4100,4139.7400,4194.0400,4139.7400,125097490,-40.2300,-0.0096
2022-04-14,4172.6400,4191.5700,4217.0600,4155.5500,124791316,51.8300,0.0125
2022-04-15,4162.3700,4188.7500,4211.3200,4152.9700,124762263,-2.8200,-0.0007
2022-04-18,4152.9300,4166.3800,4171.7400,4119.9900,117504609,-22.3700,-0.0053
2022-04-19,4161.9300,4134.9000,4186.9400,4115.4200,110217472,-31.4800,-0.0076
2022-04-20,4130.5400,4070.7900,4136.1700,4060.5000,117331658,-64.1100,-0.0155
2022-04-21,4048.7300,3995.8300,4086.4400,3978.3700,132783828,-74.9600,-0.0184
2022-04-22,3967.2000,4013.2500,4037.0800,3953.7200,122101811,17.4200,0.0044
2022-04-25,3933.4500,3814.9100,3958.2100,3814.9100,168364503,-198.3400,-0.0494
2022-04-26,3822.4900,3784.1200,3871.8500,3773.9000,157577610,-30.7900,-0.0081
2022-04-27,3758.0800,3895.5400,3895.7300,3757.0900,172734047,111.4200,0.0294
2022-04-28,3883.4200,3921.1100,3943.4300,3873.5800,153056586,25.5700,0.0066
2022-04-29,3939.6200,4016.2400,4017.4300,3898.5700,179458378,95.1300,0.0243
2022-05-05,3995.3500,4010.2100,4039.7000,3988.9300,154170716,-6.0300,-0.0015
2022-05-06,3928.8500,3908.8200,3947.2400,3902.0500,123005550,-101.3900,-0.0253
2022-05-09,3883.9500,3877.4400,3914.1100,3854.9400,92936694,-31.3800,-0.0080
2022-05-10,3820.6300,3919.8700,3932.6800,3808.5700,136416919,42.4300,0.0109
2022-05-11,3917.9300,3976.4200,4033.3000,3916.5200,165632256,56.5500,0.0144
2022-05-12,3949.9500,3958.7400,3985.9300,3935.5900,113376067,-17.6800,-0.0044
2022-05-13,3983.8200,3988.6000,4003.8500,3957.1400,109968356,29.8600,0.0075
2022-05-16,4015.0000,3956.5400,4018.0300,3947.7500,112425295,-32.0600,-0.0080
2022-05-17,3961.7600,4005.8900,4005.8900,3955.1000,109661455,49.3500,0.0125
2022-05-18,4015.0100,3991.9100,4017.3400,3964.7500,108074232,-13.9800,-0.0035
2022-05-19,3938.3000,3999.6000,3999.6000,3933.7500,116293420,7.6900,0.0019
2022-05-20,4020.8200,4077.6000,4077.6000,4020.8200,147069174,78.0000,0.0195
2022-05-23,4080.9700,4053.9800,4080.9700,4029.0800,130477811,-23.6200,-0.0058
2022-05-24,4052.8700,3959.1500,4055.7800,3959.1500,145554337,-94.8300,-0.0234
2022-05-25,3959.7700,3983.1800,3983.6200,3946.8100,107734016,24.0300,0.0061
2022-05-26,3987.6800,3993.0400,4015.7500,3938.2400,126263690,9.8600,0.0025
2022-05-27,4022.7100,4001.3000,4051.1400,3983.3800,112769336,8.2600,0.0021
2022-05-30,4020.8600,4029.0200,4040.8200,4003.3800,111152241,27.7200,0.0069
2022-05-31,4031.7600,4091.5200,4096.2000,4020.3800,135415514,62.5000,0.0155
2022-06-01,4086.6200,4083.1800,4094.9000,4058.8500,114850880,-8.3400,-0.0020
2022-06-02,4064.0000,4089.5700,4091.1500,4057.9100,113893637,6.3900,0.0016
2022-06-06,4090.5300,4166.0900,4166.6200,4063.9100,167871012,76.5200,0.0187
